id,name,signup_date,last_login,age,income,country,email,phone,purchase_amount,preferred_contact,subscription,latitude,longitude,comments,product_codes,feedback_score,canceled,extra_json
341,李 Khan,"24 May, 2023",2025-07-15,,$82k,España,李20@example.com,6967897609,$178.95,,N,9999,9999,<script>alert('x')</script>,"P548,P767",3,,"{""ref"": 9690, ""promo"": null}"
56,李 ChenSr,12-14-24,"28 Oct, 2025",34,"$104,136",Spain,李3@company.co.uk,+44 5985 642059,$152.40,,Subscribed,28.835528,-79.223797,Loved it 😊,"P202,P353",1,N,"{""ref"": 7363, ""promo"": ""C""}"
804,李 Brown,"02 Sep, 2023 00:28:45",never,35,"$83,328",United Kingdom,李98@mail.org,805-400-9231,$102.18,,N,166.109983,-81.504594,   spaced out   ,"P695,P127",2,N,"{""ref"": 3606, ""promo"": null}"
895,O'Neil Lopez,Oct 05 2025,"13 Jul, 2024",,"$40,565",United Kingdom,oneil80@example.com,0415 283 119,$244.70,—,Yes,-9.976770,87.253177,Great service!,P481,4,no,"{""ref"": 7387, ""promo"": ""A""}"
345,Zoë O'Reilly,2024-07-20 00:28:45,28/09/2025,unknown,$39k,Spain,zoë94@company.co.uk,9635957086,$136.05,Phone,1,4.210364,-138.683206,REF: 000123,"P365,P812",,,"{""ref"": 7078, ""promo"": ""A""}"
217,Bob Khan,NA,12-Oct-2024,69,"$43,826",Germany,bob38@company.co.uk,+44 8761 124912,$175.86,,N,38.535648,108.622110,   spaced out   ,P569,3,yes,"{""ref"": 5838, ""promo"": null}"
481,José Chen,Feb 19 2022,2025/01/16 00:28:45,67,"$55,227",United Kingdom,josé92@example.com,7403767687,$177.58,,TRUE,29.988086,-121.428092,no comment,"P711,P555,P459",4,N,"{""ref"": 4407, ""promo"": ""A""}"
41,José O'Reilly,"21 Nov, 2024",17-Sep-2025,,,Brazil,josé8@mail.org,7008860084,$34.33,,Y,79.282545,163.414288,no comment,"P346,P296",4,Y,"{""ref"": 7112, ""promo"": null}"
420,李 Chen,2025/04/14,"30 Dec, 2023",32,"$10,517",Uk,李29@hotmail.com,(869) 427-6748,$179.83,,TRUE,14.484168,-129.889188,Loved it 😊,P480,1,no,"{""ref"": 9861, ""promo"": ""B""}"
514,Mikhail García,2025-07-10,07-21-25,,"$50,768",España,mikhail89@example.com,+1-971-575-5716,$131.47,email,1,8.794560,-76.452218,Great service!,"P223,P862,P520,P237",5,,"{""ref"": 6974, ""promo"": null}"
691,Élodie Nguyen,2023/02/11,never,,$79k,Australia,élodie24@gmail.com,0486 455 526,$39.82,—,,-15.965285,-93.408629,,P472,1,,"{""ref"": 7528, ""promo"": null}"
403,Diana Lopez,2025/01/25,2024/09/13,33,12953 USD,USA,diana30@gmail.com,0419 489 629,$76.10,Email,,-67.859407,21.111263,   spaced out   ,"P646,P234,P104,P187",1,no,"{""ref"": 7692, ""promo"": null}"
729,Charlie LopezJr,2023/06/01,"22 Mar, 2024",,$51k,España,charlie82@company.co.uk,0408 806 831,$154.27,—,unsubscribed,-21.988942,-157.666765,<script>alert('x')</script>,"P314,P347",4,N,"{""ref"": 6672, ""promo"": ""A""}"
179,Mikhail Smith,2022-05-28,2024-04-01,,144501.0 AUD,united states,mikhail81@gmail.com,7224029901,$246.37,Email,Y,-47.020114,-140.229319,REF: 000123,P297,2,N,"{""ref"": 6978, ""promo"": ""A""}"
177,Charlie Lopez,10-13-23,07-Mar-2024 00:28:45,,"$82,240",france,charlie86@example.com,0461 371 576,$126.58,—,N,79.032186,107.561965,REF: 000123,"P414,P958,P914",five,Y,"{""ref"": 1254, ""promo"": ""A""}"
566,李 Lopez,May 25 2024,10/05/2024,,"$13,086",Uk,李64@company.co.uk,0456 283 723,$169.58,Phone,Yes,-50.379961,-53.812608,Loved it 😊,"P944,P885,P850,P815",5,yes,"{""ref"": 3335, ""promo"": ""B""}"
59,李 O'Reilly,05-26-25,never,8,"$34,390",United Kingdom,李39@hotmail.com,+44 2050 614973,$99.79,,No,-18.269148,41.706035,N/A,"P600,P776,P371,P193",4,yes,"{""ref"": 4056, ""promo"": null}"
898,Anne-Marie Smith,"15 Jun, 2025",never,40,"$37,981",Australia,annemarie44@hotmail.com,+1-154-240-1504,$263.90,,Subscribed,-32.136644,36.197566,Loved it 😊,"P639,P835,P866",2,no,"{""ref"": 5273, ""promo"": ""C""}"
497,Bob D'Amico,20-Sep-2021,Apr 12 2024,23,"$32,854",United States,bob18@mail.org,351-390-1430,$174.35,E-mail,unsubscribed,43.541339,125.433136,N/A,"P421,P591",1,,"{""ref"": 5391, ""promo"": ""A""}"
17,李 O'ReillyJr,"09 Jan, 2024",Jun 04 2024,,"$80,547",Spain,李13@company.co.uk,(045) 562-3869,$126.96,,unsubscribed,-33.415923,3.085449,,"P337,P572",4,yes,"{""ref"": 9955, ""promo"": ""B""}"
936,Diana Nguyen,12/03/2021 00:28:45,never,,"$35,383",Brazil,diana93@mail.org,0410 907 195,$56.60,Phone,1,-51.562286,-31.988039,no comment,"P696,P977,P807",5,no,"{""ref"": 4484, ""promo"": null}"
718,Diana O'Reilly,14/07/2024,Sep 19 2024,,"$31,166",france,diana74@example.com,,$210.99,,FALSE,-66.022214,47.662652,Loved it 😊,"P132,P295",2,Y,"{""ref"": 8924, ""promo"": null}"
460,Sara García,Feb 03 2024,Jan 24 2025,56,"$37,484",Australia,sara43@gmail.com,0465 834 834,$171.07,,,70.238700,-76.532545,N/A,"P321,P544,P501,P949",4,no,"{""ref"": 6978, ""promo"": null}"
703,O'Neil Brown,"02 Sep, 2024",Dec 23 2024,33,9354 USD,France,oneil34@gmail.com,0481135373,$34.33,email,unsubscribed,8.666136,-117.127013,N/A,"P571,P580,P813,P162",1,no,"{""ref"": 2460, ""promo"": ""B""}"
263,Élodie O'Reilly,26-Oct-2022,11-24-25,,"$91,193",Spain,élodie32@company.co.uk,9016204787,$66.12,,,22.294678,-17.363636,   spaced out   ,"P869,P357,P636,P517",1,N,"{""ref"": 2202, ""promo"": ""C""}"
934,李 García,2022-04-19,"20 May, 2024",23,"$97,728",AUS,李14@company.co.uk,+44 3447 937223,$168.45,,No,-52.025420,122.983923,N/A,"P274,P454",3,,"{""ref"": 4228, ""promo"": ""A""}"
840,Sara Chen,Feb 26 2025 00:28:45,NA,unknown,,USA,sara33@gmail.com,0409 757 885,$-104.37,,1,-63.510615,-72.728195,Great service!,"P328,P902,P704",4,,"{""ref"": 2227, ""promo"": null}"
758,Alice Nguyen,27-Apr-2022,never,0 yrs,$34k,Spain,alice63@mail.org,+44 3142 175624,$78.78,phone,No,-72.283646,164.419356,<script>alert('x')</script>,"P331,P839,P926,P139",4,N,"{""ref"": 1524, ""promo"": ""C""}"
827,李 Khan,2021/12/06,never,,$65k,united states,李55@mail.org,635-911-4202,$40.53,,,-22.130292,-38.404559,no comment,"P102,P832,P889",2,N,"{""ref"": 5280, ""promo"": ""B""}"
50,李 Nguyen,2020/12/22,never,62,"€77,156",France,李90@hotmail.com,712-938-7005,$-9.02,Phone,N,-84.509955,-166.554652,no comment,P420,2,,"{""ref"": 3340, ""promo"": ""A""}"
716,Bob García,2023-05-30,08-17-25,unknown,"$95,463",Germany,bob15@hotmail.com,(987) 620-9383,$-79.02,E-mail,Y,67.251335,178.404804,N/A,P821,3,no,"{""ref"": 5284, ""promo"": ""C""}"
437,José Chen,"13 Nov, 2024 00:28:45",never,79,"$37,953",USA,josé37@gmail.com,506-962-6168,$106.95,,1,-16.720832,-156.236456,Great service!,"P748,P472",five,,"{""ref"": 9893, ""promo"": ""C""}"
30,Alice O'Reilly,2022-10-09,2025/02/13,32,"$21,233",España,alice70@example.com,2583132370,$125.49,email,unsubscribed,26.131102,-117.228086,no comment,"P507,P834,P836",5,Y,"{""ref"": 3053, ""promo"": ""C""}"
976,José ChenSr,02-Feb-2021,2024/07/22 00:28:45,,"$48,470",United States,josé50@hotmail.com,9990604186,$180.53,,No,9999,9999,<script>alert('x')</script>,"P984,P189",4,yes,"{""ref"": 4594, ""promo"": ""C""}"
419,Zoë Chen,"23 Jan, 2025",11-19-25,12,"$46,433",United Kingdom,zoë44@mail.org,6029442031,$56.98,E-mail,unsubscribed,-79.623435,-56.718728,Great service!,"P295,P964,P419,P257,",five,,"{""ref"": 8533, ""promo"": null}"
685,Zoë Brown,2021/10/08,13/12/2024,46,,united states,zoë78@company.co.uk,(737) 704-9909,$63.39,,0,57.114956,154.943431,,"P724,P494",3,Y,"{""ref"": 6621, ""promo"": null}"
795,Élodie Johnson,"24 Apr, 2021",2025-08-01,,"$7,838",france,élodie22@company.co.uk,+1-165-755-5748,$132.84,,,-68.408470,-67.656944,Great service!,"P503,P160,P992",5,,"{""ref"": 5650, ""promo"": ""A""}"
625,李 Johnson,01-28-24,Jun 28 2025,,"$45,384",Uk,李48@mail.org,528-805-0750,$117.52,,N,75.733137,-165.578717,REF: 000123,"P466,P285",4,yes,"{""ref"": 5673, ""promo"": ""C""}"
666,Sara D'Amico,Dec 22 2022,2025-05-14,28,"$46,111",Germany,sara11@company.co.uk,746-901-7631,$136.35,phone,FALSE,-18.853323,-114.559608,Great service!,P783|P454|P331,2,N,"{""ref"": 1197, ""promo"": null}"
509,Anne-Marie O'Reilly,19/03/2025,"02 Mar, 2025",unknown,"$58,210",united states,annemarie28@mail.org,+1-757-414-2487,$-1.43,Phone,Subscribed,36.876782,114.166131,Loved it 😊,P282,4,,"{""ref"": 8365, ""promo"": ""B""}"
204,,2023/02/19,never,,"$76,255",united states,unknown@,793-126-9789,$112.07,—,Y,-14.449083N,49.869341E,N/A,P374,5,no,"{""ref"": 6128, ""promo"": ""B""}"
372,Alice D'Amico,15-Dec-2022,02/03/2024,51,"€72,847",USA,alice74@mail.org,0212372055,"$13,436.65",,N,66.816807,95.783320,N/A,"P345,P707,P213,P726,",5,,"{""ref"": 2474, ""promo"": ""A""}"
33,Bob D'Amico,14-Nov-2023,"26 Nov, 2024",86,"$64,615",Brazil,bob97@hotmail.com,+1-025-787-2982,$140.79,E-mail,unsubscribed,-28.974638,-54.284553,,"P586,P935,P117",5,yes,"{""ref"": 1436, ""promo"": null}"
526,Sara Khan,"19 Mar, 2025",June 08 2025,,$85k,united states,sara59@hotmail.com,9812130088,$141.72,,unsubscribed,80.412071,-141.873910,N/A,"P230,P301,P790,P323",1,no,"{""ref"": 8638, ""promo"": ""B""}"
634,Diana D'Amico,"16 Aug, 2022","07 Jan, 2024",,"€55,610",United Kingdom,diana13@example.com,+1-491-744-3687,$173.49,phone,Subscribed,-78.090266,-173.104025,,"P290,P995,P181,P466",1,,"{""ref"": 6325, ""promo"": ""C""}"
559,Charlie Khan,03-28-25,never,50,"$54,134",united states,charlie69@company.co.uk,611-892-6055,$123.06,E-mail,Y,-14.531101,-173.475345,Loved it 😊,"P618,P871,P361,P969",4,no,"{""ref"": 2466, ""promo"": ""C""}"
157,Mikhail O'Reilly,2024-09-04,02-Feb-2025,unknown,"€17,245",Australia,mikhail89@gmail.com,3746052330,$12.15,E-mail,,-64.915907,120.574885,<script>alert('x')</script>,P661,3,no,"{""ref"": 7407, ""promo"": ""A""}"
948,Bob NguyenSr,05-01-22,May 04 2025,,"$70,105",France,bob40@mail.org,0479 934 965,$177.27,phone,0,-70.881511,99.315812,,P799,1,N,"{""ref"": 4215, ""promo"": ""A""}"
708,Sara Khan,25/06/2023,Aug 01 2024,unknown,"$75,966",united states,sara97@mail.org,,$204.65,,N,32.333973,160.532872,   spaced out   ,"P133,P430,P846",2,yes,"{""ref"": 7696, ""promo"": ""B""}"
335,O'Neil D'Amico,06-13-21,05-12-25,47,"$46,682",USA,oneil44@example.com,0459 481 526,$26.41,,1,-65.973605,-150.983455,<script>alert('x')</script>,P973,3,N,"{""ref"": 4925, ""promo"": ""C""}"
383,Alice O'Reilly,2021/09/01,10/08/2024 00:28:45,unknown,"$72,527",France,alice62@gmail.com,802-741-4857,$135.17,E-mail,TRUE,3.140343,-25.046132,N/A,"P561,P290",4,no,"{""ref"": 8022, ""promo"": ""C""}"
630,Charlie Chen,2022/07/09,2025-11-14,43,"$7,897",Uk,charlie83@example.com,159-987-5175,$257.98,Email,TRUE,61.052471,-122.155350,REF: 000123,P576,3,Y,"{""ref"": 4621, ""promo"": ""A""}"
373,李 Smith,"07 Oct, 2023",14/07/2024,49,"$87,742",united states,李71@company.co.uk,+1-099-843-3611,$152.79,Phone,0,30.731816,21.758627,   spaced out   ,"P437,P613,P244",1,N,"{""ref"": 5256, ""promo"": ""A""}"
655,李 García,12-12-24,06/09/2024,33,"$107,192",united states,李84@gmail.com,0423 057 824,$164.52,Phone,Y,-44.485539,27.947432,REF: 000123,"P860,P589",2,yes,"{""ref"": 4368, ""promo"": ""A""}"
973,Anne-Marie O'Reilly,"12 Dec, 2023",2024-04-30,67,$106k,Brasil,annemarie26@gmail.com,+1-245-063-2705,$187.45,,unsubscribed,-52.941242,-53.106823,   spaced out   ,"P406,P490,P649,P525",3,no,"{""ref"": 2967, ""promo"": ""C""}"
530,Diana Smith,"06 Feb, 2025",Jun 27 2024,,"$59,411",Australia,diana38@mail.org,+1-197-084-2874,$106.05,,N,-73.327413,89.418366,   spaced out   ,P260,1,,"{""ref"": 1319, ""promo"": ""A""}"
4,Diana Johnson,"18 Aug, 2024",31-Oct-2025,unknown,"$16,877",united states,diana56@example.com,1065133387,$75.02,Phone,FALSE,20.133521,-129.782210,no comment,P767,2,N,"{""ref"": 7658, ""promo"": null}"
448,Zoë Lopez,2022/10/22,May 19 2025,88,77703.0 AUD,Uk,zoë29@hotmail.com,+44 3011 220084,$132.42,phone,N,61.080929,-178.624828,Loved it 😊,"P969,P562,P791,P690",5,,"{""ref"": 7643, ""promo"": null}"
831,Sara NguyenSr,"23 Nov, 2025","26 Jan, 2025",75,"$56,906",United States,sara99@company.co.uk,0252541105,$88.19,email,TRUE,80.600346,-129.168337,,"P760,P619,P126,P904",1,,"{""ref"": 6129, ""promo"": null}"
131,Bob O'Reilly,Jun 05 2023,,35,"$35,530",france,bob63@hotmail.com,,$84.46,—,FALSE,-48.734749,80.010925,Loved it 😊,"P716,P973,P962",4,no,"{""ref"": 6902, ""promo"": null}"
641,Anne-Marie Johnson,Nov 29 2024,24-Apr-2025,unknown,"€55,237",United States,annemarie13@hotmail.com,906-279-8958,$145.92,Phone,Y,-62.914991,168.507497,Great service!,"P560,P214",3,,"{""ref"": 4971, ""promo"": ""C""}"
803,李 García,"10 Jan, 2021","28 Jun, 2024",unknown,"$86,434",Germany,李86@company.co.uk,0413 847 513,$189.78,Phone,Subscribed,40.566888,-139.467432,   spaced out   ,P483,3,Y,"{""ref"": 6665, ""promo"": ""C""}"
639,O'Neil Johnson,"05 Jul, 2021",23/11/2025,,"$96,816",AUS,oneil40@example.com,+44 5663 393508,$71.68,phone,,-10.296335,-86.022531,REF: 000123,"P340,",3,,"{""ref"": 9635, ""promo"": ""C""}"
343,,07-20-24,11-02-24,,"$46,773",España,user at domain.com,0255128276,$183.54,—,unsubscribed,-54.342426,23.518892,   spaced out   ,"P457,P388,P523,P773",3,yes,"{""ref"": 4627, ""promo"": ""C""}"
854,Élodie Khan,"16 May, 2024",Jan 03 2024,20,"$51,339",France,élodie48@hotmail.com,9166770952,$-8.93,,Subscribed,-67.779024,-105.847187,Great service!,"P811,P293,P720",,yes,"{""ref"": 9844, ""promo"": ""C""}"
42,Diana Nguyen,2025/06/20,"11 Nov, 2024",47,"$54,413",Uk,diana89@mail.org,(890) 250-3926,$177.12,,,-87.217809,154.194683,   spaced out   ,"P873,P857,P243,P909",3,Y,"{""ref"": 2600, ""promo"": null}"
322,José Brown,Apr 05 2025,07-21-24,unknown,"$78,059",Brasil,josé76@gmail.com,(542) 185-4570,$90.17,email,Y,89.340181,-47.408569,   spaced out   ,"P950,P100,P827,P688,",1,,"{""ref"": 7542, ""promo"": ""B""}"
223,李 D'Amico,26-Aug-2025,never,,"$18,285",united states,李72@gmail.com,+1-979-316-4772,$151.94,,Yes,43.687174,-26.822400,REF: 000123,P738,4,N,"{""ref"": 5241, ""promo"": ""B""}"
329,Anne-Marie García,2024/11/15,01-21-25,,"€55,158",Uk,annemarie98@mail.org,+1-211-667-3290,$62.65,,0,-74.051923,-100.579697,,"P977,P679,P981",4,yes,"{""ref"": 3744, ""promo"": null}"
989,Charlie Lopez,12/02/2022 00:28:45,08-May-2024 00:28:45,,"$44,060",united states,charlie91@mail.org,4791302792,$137.33,Email,Yes,73.835302,-42.179978,<script>alert('x')</script>,"P590,P712",4,,"{""ref"": 9396, ""promo"": ""B""}"
663,Zoë Brown,27/12/2023,"28 Nov, 2024",36,"$63,924",Germany,zoë39@mail.org,(991) 945-6446,$73.08,Email,1,9999,9999,   spaced out   ,"P410,P993",5,no,"{""ref"": 9118, ""promo"": ""C""}"
114,Sara Chen,2022-10-31,08-30-25 00:28:45,44,"$62,483",Brasil,sara78@mail.org,656-504-5547,$180.11,,FALSE,12.890284,-79.207526,N/A,"P242,P955,P701,P712",5,yes,"{""ref"": 2083, ""promo"": null}"
49,Mikhail O'Reilly,2025/02/06,"10 Jul, 2025",,"$54,079",Germany,mikhail94@gmail.com,(186) 363-7454,$81.17,—,,-6.192357,15.352068,Great service!,P741,2,no,"{""ref"": 8479, ""promo"": ""A""}"
290,Zoë García,06-Jul-2025,"27 Feb, 2024",unknown,"$44,664",AUS,zoë92@company.co.uk,+44 2925 081776,$95.80,Phone,1,-157.574953,34.589042,REF: 000123,P299,,yes,"{""ref"": 6863, ""promo"": ""B""}"
77,Zoë O'Reilly,"04 Dec, 2020","13 Oct, 2024",,"$54,663",france,zoë24@mail.org,(799) 136-6210,$144.87,email,unsubscribed,-13.640038,146.287579,,P998,4,,"{""ref"": 3135, ""promo"": ""A""}"
207,李 D'Amico,12-06-23,27/04/2025,45,"$71,418",Australia,李99@example.com,652-037-5830,$165.58,Email,unsubscribed,46.984318,45.439316,REF: 000123,"P507,P144,P812,P821",1,,"{""ref"": 8713, ""promo"": null}"
453,Mikhail Khan,10-24-23,Aug 23 2024,unknown,$90k,france,mikhail20@hotmail.com,6537932219,$127.09,,Yes,-36.350602,-142.068628,REF: 000123,"P787,P349,P531,P151",5,Y,"{""ref"": 2353, ""promo"": ""C""}"
645,Charlie Lopez,2023/07/01,May 23 2024,57,$32k,Brasil,charlie40@example.com,(836) 094-3868,$54.04,—,0,-56.766158,-56.841256,   spaced out   ,"P269,P684,P588,P911",2,N,"{""ref"": 3338, ""promo"": ""C""}"
286,李 D'Amico,2023/01/04 00:28:45,20/10/2025,35,"$61,416",España,李23@hotmail.com,+44 8826 917768,$162.38,E-mail,1,83.847989,-24.300764,Great service!,P347,4,N,"{""ref"": 6613, ""promo"": ""C""}"
879,Diana KhanJr.,02-24-23,02-16-25,47,-10976 USD,España,diana26@gmail.com,+1-606-449-0359,$55.25,,,-32.752870,152.871045,Loved it 😊,"P391,P835",1,,"{""ref"": 8436, ""promo"": ""A""}"
387,Zoë Johnson,2022-04-07,never,72,"$55,602",Uk,zoë34@mail.org,,$-129.86,Phone,unsubscribed,43.846905,2.255781,<script>alert('x')</script>,P269,3,N,"{""ref"": 1533, ""promo"": ""C""}"
226,josé SMITH,12/01/2021,June 13 2024,33,"$55,684",france,josé1@example.com,(859) 177-9323,$190.69,Phone,TRUE,-40.170996,33.246118,no comment,"P331,P356",4,,"{""ref"": 9518, ""promo"": ""C""}"
601,Alice Brown,23/12/2021,never,unknown,"€39,892",Germany,alice62@company.co.uk,061-092-2168,$191.63,,No,89.502822,-169.190638,,"P954,P258,",5,N,"{""ref"": 8265, ""promo"": ""C""}"
121,,"16 Apr, 2023 00:28:45",24-Aug-2025,79,"$56,108",Germany,@missing.com,(049) 639-1919,$213.42,phone,0,-64.840972,106.296232,REF: 000123,"P543,P779,P652",5,no,"{""ref"": 9971, ""promo"": ""B""}"
447,Bob Smith,2024-02-27,"05 Nov, 2024",27,"$88,025",España,bob57@mail.org,129-146-5022,$120.02,Email,1,-81.566656,-80.578959,,"P978,P998,P240,P482",1,no,"{""ref"": 1396, ""promo"": ""B""}"
525,Bob Nguyen,23-Mar-2025,never,16,"$31,293",España,bob18 at example.com,9893546463,$-185.50,E-mail,,-33.676669,-82.405349,   spaced out   ,"P597,P105,P967",2,no,"{""ref"": 2622, ""promo"": null}"
477,,31/05/2024,2024/05/09,63,"$98,335",Germany,@missing.com,(359) 176-5047,$6.08,—,1,-81.003775,123.713879,,"P381,P391",4,,"{""ref"": 8104, ""promo"": null}"
388,Zoë Smith,01-15-25,03-27-25 00:28:45,58,"$44,433",France,zoë29@company.co.uk,(393) 332-4362,$135.57,phone,No,-44.209515,-49.732886,REF: 000123,"P192,P265,P693,",5,no,"{""ref"": 6129, ""promo"": ""B""}"
912,Sara Smith,28-Jul-2024,06-27-24,,$326,Brasil,sara16@example.com,(183) 163-3253,$80.33,Email,0,69.736416,141.816064,   spaced out   ,"P804,P617,P933,P488",2,yes,"{""ref"": 1380, ""promo"": null}"
222,Alice D'Amico,11/03/2023,never,59,"$60,950",España,alice20@hotmail.com,+44 3598 488402,$129.60,—,0,-54.082359,64.882167,,"P288,P428",3,yes,"{""ref"": 1379, ""promo"": ""B""}"
269,Élodie D'Amico,Mar 25 2022,Dec 09 2023,,"$34,631",USA,élodie78@company.co.uk,+44 0055 955017,$68.06,E-mail,Subscribed,-77.503708,6.861525,Loved it 😊,"P888,P848,P919,P140",5,no,"{""ref"": 1729, ""promo"": ""C""}"
172,Élodie Johnson,2025/03/21,"09 May, 2024",43,"$32,973",france,élodie43@gmail.com,904-383-0341,$204.25,Email,Yes,76.391315,169.580968,REF: 000123,P465,3,no,"{""ref"": 6830, ""promo"": ""B""}"
791,李 Lopez,2024/08/11,21-Dec-2023,unknown,"$69,251",United States,李32@mail.org,0476 028 749,$110.10,E-mail,Subscribed,-28.936681,-157.524722,Great service!,"P811,P131,P354",2,,"{""ref"": 9367, ""promo"": ""B""}"
892,José D'Amico,11-29-25,Jan 24 2025,24,"$74,887",United Kingdom,josé3@mail.org,+1-784-213-9136,$72.81,phone,unsubscribed,42.938290,-157.033960,,"P235,P866,P895,P551",2,N,"{""ref"": 5217, ""promo"": ""A""}"
701,Mikhail O'Reilly,22-Oct-2024 00:28:45,14/08/2024,unknown,"$77,380",Brasil,mikhail93@hotmail.com,+44 5031 049791,$142.70,email,Subscribed,-163.801144,62.900353,N/A,P776,3,no,"{""ref"": 7439, ""promo"": null}"
558,Alice Khan,02-24-21,2024/12/22,,"$37,616",Spain,alice64@mail.org,693-238-0043,$87.35,E-mail,Subscribed,34.573256,-105.749239,,"P200,P502,P336",,Y,"{""ref"": 8493, ""promo"": ""C""}"
784,,2022-10-13 00:28:45,04-15-24,unknown,"$111,245",United States,unknown@,(508) 146-4702,$120.05,Email,TRUE,92.894552,-46.968051,<script>alert('x')</script>,"P273,P443,P430",2,yes,"{""ref"": 2528, ""promo"": null}"
817,Sara Chen,31-Mar-2022,2024-08-24 00:28:45,unknown,"$111,051",United Kingdom,sara90@gmail.com,+1-272-929-4286,$142.19,email,TRUE,-3.018226,175.282540,,"P730,P431,P459",2,N,"{""ref"": 6889, ""promo"": ""C""}"
965,Élodie D'Amico,"06 Apr, 2022",2025/05/29,,"$47,929",Brasil,élodie57@example.com,+44 1031 887277,$-22.49,,FALSE,-76.145547,61.475409,REF: 000123,"P109,P438",3,no,"{""ref"": 9765, ""promo"": ""C""}"
783,Alice Chen,"03 Oct, 2021",05-Dec-2024 00:28:45,unknown,"$54,313",AUS,alice96@mail.org,020-487-1036,$54.09,E-mail,No,-65.137447,129.280233,<script>alert('x')</script>,"P217,P802,P696,P548",no score,yes,"{""ref"": 7032, ""promo"": ""C""}"
124,Alice Khan,18-Jan-2022,12-16-23,35,"$9,046",Uk,alice21@company.co.uk,+44 0417 765612,$39.35,—,FALSE,-6.717639,-71.503965,Great service!,"P745,P554",3,yes,"{""ref"": 2347, ""promo"": ""A""}"
511,Alice Nguyen,"16 Aug, 2025",2025-10-03,50,"€70,524",Brasil,alice43@company.co.uk,1842933598,$159.36,phone,,9.487274,-37.240674,N/A,"P810,P592,P906,P588",5,Y,"{""ref"": 3765, ""promo"": ""B""}"
181,Charlie Brown,NA,Apr 28 2025,39,"$65,855",France,charlie83@company.co.uk,307-704-6117,$244.04,E-mail,Yes,-50.714300,161.986026,Great service!,"P391,P234,P961,P512,",5,Y,"{""ref"": 6527, ""promo"": ""A""}"
162,Mikhail Brown,Jul 05 2022,07-06-24,45,"$64,669",Uk,mikhail22@mail.org,+44 0682 778816,$59.57,—,N,-45.837160,-39.853579,Great service!,"P272,P790,P882,P636",2,,"{""ref"": 6788, ""promo"": ""A""}"
722,Mikhail Khan,Sep 11 2021,31-Jul-2024,18,58652 USD,Germany,mikhail96@company.co.uk,172-113-5980,$41.42,,unsubscribed,15.401471,14.894792,Great service!,P149,,N,"{""ref"": 6355, ""promo"": ""B""}"
266,O'Neil JohnsonSr,05-15-21,"13 Mar, 2025",58,"$46,062",Uk,oneil3@company.co.uk,+44 6094 412833,$10.42,—,TRUE,17.005740,-1.163931,N/A,"P406,P183,P348",1,yes,"{""ref"": 1932, ""promo"": null}"
885,Charlie O'Reilly,17-Aug-2021,02-17-25,25,"$67,963",Brasil,charlie41@gmail.com,(893) 853-3584,$40.66,Phone,TRUE,73.588770,93.744024,Loved it 😊,"P880,P760,P763",4,,"{""ref"": 6270, ""promo"": ""A""}"
118,Sara Chen,2023/06/16,"27 Apr, 2025",40,"$85,157",united states,sara59@mail.org,864-631-7520,$73.85,Phone,No,-44.164682,65.340980,N/A,P859,,yes,"{""ref"": 4281, ""promo"": null}"
900,diana CHEN,2025/11/15,2024/03/15,59,"$58,601",France,diana9@example.com,+1-972-941-0367,$147.04,phone,Y,0.350173,147.574857,REF: 000123,P172,1,N,"{""ref"": 8938, ""promo"": ""A""}"
983,Sara Khan,2021-11-26,2024-01-18,49 yrs,,DEU,sara14@gmail.com,+44 4146 554512,$25.04,Phone,TRUE,-56.105546,-70.655383,REF: 000123,P457,,no,"{""ref"": 4273, ""promo"": ""B""}"
